coffee_shop_name,review_text,rating,num_rating,cat_rating,bool_HIGH,overall_sent,vibe_sent,tea_sent,service_sent,seating_sent,price_sent,parking_sent,location_sent,alcohol_sent,coffee_sent,food_sent,hours_sent,internet_sent,local_sent
Russell's Bakery ," 7/20/2016 Ordered a food from this place and not only are their sweets delicious but their customer service is excellent! I specifically ordered ""no pink"" for the lettering on the food but they used pink anyway. When I came in to pick up the food, the manager noticed the mistake right away and apologized and gave me a huge discount for the mess up. It's places like this that make me come back after a big mess up. Thanks Russell's food for being awesome! ", 5.0 star rating ,5,HIGH,1,2,,0,3,0,0,0,0,0,0,0,0,0,0
Russell's Bakery , 4/23/2016 1 check-in 5 stars hands down everything here is homemade so good I will be back it kind of hard to parking the parking lot is small but other then that the homemade bake goods are the truth all the way down to the food the best in Austin so far Homemade flower food Homemade strawberry foodcake great choose Homemade key lime so good , 5.0 star rating ,5,HIGH,1,2,,0,0,0,0,1,0,0,0,2,0,0,0
Russell's Bakery , 9/5/2016 I love everything about this food. The vibe are always so friendly and the food is always consistently really good.  The soups and food are so tasty and they're sweets are delicious. I've never had a bad thing to eat here. I can't wait for my next visit! , 5.0 star rating ,5,HIGH,1,1,,0,0,0,0,0,0,0,0,3,0,0,0
Russell's Bakery ," 2/3/2016 If you have work to do, there is one internet in the entire place. Maybe they don't want laptop zombies...I dunno, a few more wouldn't hurt.  food are generally tasty--almond foods especially. Wish the savoury foods were there in the afternoon! Also, we are Anderson's coffee die-hards, and Russell's is quickly phasing them out, which just seems like a bad move. ", 3.0 star rating ,3,LOW,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
Russell's Bakery , 8/28/2016 Fabulous food goods and incredible coffee. service is very helpful and friendly! I heard Annie recite a customer's order by heart and I was truly impressed by that customer service! I can't wait to bring my co-workers here for food! Come out and support this local business! We met Russell last night and are so glad he told us about his business. What a gem! , 5.0 star rating ,5,HIGH,1,2,,0,2,0,0,0,0,0,0,0,0,0,1
Russell's Bakery ," 7/21/2016 Everyone is really friendly. It's clean and nice. Perfect location. The lemon poppy seed food is amazing. It's dairy and gluten free. Great for food, food or food. ", 5.0 star rating ,5,HIGH,1,2,,0,0,0,0,0,1,0,0,2,0,0,0
Russell's Bakery ," 8/4/2015 I'm allotting two stars instead of one because the apology I received just now seemed heartfelt. This food needs a customer service system overhaul to keep vibe from falling through the cracks.  I went here in late July on a Sunday morning, waited in a ten minute line, and then put in a special order birthday food for August. Shop local and all that jazz. I was told I would receive a return call the following day, since the type of food I wanted, a saccre tort, isn't common. I received no return call nor email. A week went by without any contact. When I finally was able to get someone on the phone this afternoon to confirm that it would be ready tomorrow, I was told that she remembered by order being discussed, but no, that the order had not been accepted. The woman I spoke to, Amber, did apologize and stated that she would have called me to let me know if she had known that no one else had. That's something, I guess. ", 2.0 star rating ,2,LOW,0,0,,0,0,0,0,0,0,0,0,1,0,0,0
Russell's Bakery ," 7/13/2016 They get 5 for their dirty chai coffee, amazing food, friendly service, and good food.  They make vegan food too! ", 5.0 star rating ,5,HIGH,1,1,,0,2,0,0,0,0,0,1,1,0,0,0
Russell's Bakery ," 8/1/2016 food, foods only available until 5 pm.  parking in at 5:03 and got, "" Umm yea, Sorry...!""  So if you're looking to have a food you will need to come early. ", 1.0 star rating ,1,LOW,0,-2,,0,0,0,0,0,0,0,0,0,0,0,0
Russell's Bakery ," 8/24/2014 2 check-ins Not a bad stop for a quick food! Their food are healthy and delicious, and I like that you can sub half for a soup. Get the tomato bisque- its awesome!  When you enter you order at the counter, and you have all those delicious food staring back at you. Their cinnamon rolls looked different. I'm no food genius but it was all flaky and awesome looking, so I got it, and it blew my mind. Turkey and provolone Grilled food food and tomato bisque soup ", 4.0 star rating ,4,HIGH,1,2,,0,0,0,0,0,0,0,0,2,0,0,0
Russell's Bakery ," 12/13/2015 Russell's is good. Not great, but good. I went here mainly in search of an excellent blueberry food, having heard that they make some of the best right there. It was satisfying, but not at all what I'd hoped for. The food top was like a giant square block, and didn't have the crispy golden exterior I'm used to seeing on my favorite foods elsewhere. It just looked unusual. Also not a fan of the crystallized sugar on top, which as I recall this place does. The blueberries were still juicy and pleasant though, and the inside was crumbly and sweet, so I was content for the moment. Also had a tuna food that was unremarkable. Just a mediocre tuna food really.  When I went back craving another blueberry food, it was very dry and didn't taste as good. With several other excellent bakeries to choose from, I'm not sure how likely it is I'll go back to Russell's. Chances are they have some other food goods that are worth trying though. ", 3.0 star rating ,3,LOW,0,1,,0,0,0,0,0,0,0,0,3,0,0,0
Russell's Bakery ," 12/4/2015 Let me stress. vibe talk about this being a ""coffee shop"", but this is a BAKERY and not a coffee shop.  The coffee is not very good. There were hints when I ordered a coffee, and I was asked if I wanted a 12 ounce, 16 ounce, or 20 ounce cup. The coffee comes out of an automated machine much that you might find in a Starbucks.  The food stuff may be excellent, but don't go there for the coffee. Heck, go to Epic or Monkey's Nest. Both have excellent coffee and serve Russell's food ", 2.0 star rating ,2,LOW,0,1,,0,0,0,0,0,0,0,3,0,0,0,0
Russell's Bakery ," 10/7/2015 Meh is about all I can give this place.  The parking sitch is challenging, not enough spaces.  Cute place, nice and clean, pretty display.  I went in to pick up some sweets for me and a few friends to sample.  Grabbed a key lime tart, a brownie and a couple of their iced longhorn foods.  The brownie was okay, the tart was not very flavorful and the foods has the thinnest layer of icing I've ever seen on a food.  The food was alright, but just wasn't up to my standards and especially for what I paid for all of it.  I don't think I will go out of my way to go back, but it's good to know its there. ", 3.0 star rating ,3,LOW,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
Russell's Bakery , 9/11/2016 OK vibe for a coffee-shop. Mediocre food goods. Always wish it were a little better than it is. , 3.0 star rating ,3,LOW,0,-1,,0,0,0,0,0,0,0,-1,-1,0,0,0
Russell's Bakery , 4/19/2016 Pretty foods. Had an apple food food that wasn't overly sweet; however it wasn't memorable either. , 3.0 star rating ,3,LOW,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
Russell's Bakery , 3/1/2016 I met one of the service the other day. She said this would be a good place to get some work done on my laptop. Well I'm here and there are NO OUTLETS. , 2.0 star rating ,2,LOW,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
Russell's Bakery ," 1/27/2016 First time, tried a food on the recommendation of a friend. Not two bites in and I overhear the service /co-owner venting to his acquaintance at the seating with him. He's in the middle of this medium sized seating area angrily complaining about everyone from his special needs service to his coworker family members. The longer I stayed, the angrier the conversation went. After thirty minutes listening to the escalation, I chose to leave. This was on the 27th of January, between 9:00-9:30. ", 1.0 star rating ,1,LOW,0,-2,,0,1,-3,0,0,0,0,0,0,0,0,0
Russell's Bakery ," 7/30/2016 Great location spot.  Bkfst food's are awesome...baked apple fritter-brilliant.  Truly never had a food sweet, or one of their food that I didn't think was great.  Old Austin vibe too. ", 5.0 star rating ,5,HIGH,1,2,,0,0,0,0,0,0,0,0,1,0,0,0
Russell's Bakery , 2/14/2016 Awesome food place for a vibe n no frill food or bunch. More apt if you are mount bonnell. Loved the garden food with fat free raspberry dressing. , 5.0 star rating ,5,HIGH,1,2,,0,0,0,0,0,0,0,0,2,0,0,0
Russell's Bakery ," 9/25/2014 2 check-ins Listed in In Search of Fantastic Coffee I rather enjoyed my visit here today, coming in with a seasoned guest, a friend that recommended we meet here. I chose a honey-cinnamon-almond food and a coffee, while she chose a food and some tea.  The ordering process was warm and welcoming - a very nice man chatted with us about our day and other pleasantries. We sat down at a nice seating in the middle of the food. It's quaint with interesting photography for sale, lining the seating. My food was very good, although slightly dry. My coffee was also very good. My friend has said on several occasions that they have the best foods.  parking seemed a little bit limited, although I did find a spot right up front right before the food rush. All in all, I can definitely say I'd like to come back to Russell's and try some of their food, soups and other food. Four stars! ", 4.0 star rating ,4,HIGH,1,2,,0,0,1,0,0,0,0,2,2,0,0,0
Russell's Bakery ," 12/3/2014 I discovered Russell's food when visiting with a friend at a coffee shop called Epoch on Anderson Lane. The Schnecken I sampled was not your ordinary food! It was chocked full of nuts and dried fruit, and the food itself was very flavorful. Subsequently, I stopped by Russell's to obtain a few food for food during the week, and each of those was also quite delicious. I was also happy to discover one can buy Anderson's Coffee at Russell's (a longtime favorite brand), and I have enjoyed seeing work by local vibeists on display (and for sale).  Responding to Russell's: ""Yes, now that I've found you, I'll definitely be back!"" ", 4.0 star rating ,4,HIGH,1,2,,0,0,0,0,0,0,0,1,0,0,0,2
Russell's Bakery ," 5/15/2015 Hello, I love this food and every time I drive by it I look for it. I really love their sugar foods. The problem for me I do not make a lot of money and I can never buy them. I know for some vibe they are at a good price but I am not a rich vibe. Don't get me wrong I am by no way saying they are doing anything bad, I just vibeally myself can not afford it sometimes. Like now, I am really craving a couple of foods but can't get them because I can't buy them. Thanks P.S. everything is good here! ", 5.0 star rating ,5,HIGH,1,2,,0,0,0,1,0,0,0,0,-1,0,0,0
